"","source_id","treatment","y"
"87540","584",0,0
"87541","584",0,1
"87542","584",0,0
"87543","584",0,0
"87544","584",0,0
"87545","584",0,0
"87546","584",0,0
"87547","584",0,0
"87548","584",0,0
"87549","584",0,1
"87550","584",0,0
"87551","584",1,1
"87552","584",1,0
"87553","584",1,1
"87554","584",1,0
"87555","584",1,0
"87556","584",1,0
"87557","584",1,0
"87558","584",1,0
"87559","584",1,0
"87560","584",1,0
"87561","584",1,1
"87562","584",1,0
"87563","584",1,0
"87564","584",1,0
"87565","584",1,0
"87566","584",1,0
"87567","584",1,0
"87568","584",1,0
"87569","584",1,0
"87570","584",1,0
"87571","584",1,0
"87572","584",1,0
"87573","584",1,0
"87574","584",1,0
"87575","584",1,0
"87576","584",1,0
"87577","584",1,0
"87578","584",1,0
"87579","584",1,0
"87580","584",1,0
"87581","584",1,0
"87582","584",1,0
"87583","584",1,0
"87584","584",1,0
"87585","584",1,0
"87586","584",1,0
"87587","584",1,0
"87588","584",1,0
"87589","584",1,0
"87590","584",1,0
"87591","584",1,1
"87592","584",1,0
"87593","584",1,0
"87594","584",1,0
"87595","584",1,0
"87596","584",1,0
"87597","584",1,0
"87598","584",1,0
"87599","584",1,1
"87600","584",1,0
"87601","585",0,0
"87602","585",1,0
"87603","585",0,0
"87604","585",0,1
"87605","585",0,0
"87606","585",1,0
"87607","585",1,0
"87608","585",1,0
"87609","585",0,1
"87610","585",0,0
"87611","585",0,1
"87612","585",1,1
"87613","585",0,0
"87614","585",1,0
"87615","585",1,0
"87616","585",0,1
"87617","585",1,0
"87618","585",1,0
"87619","585",1,0
"87620","585",1,0
"87621","585",1,0
"87622","585",0,0
"87623","585",0,0
"87624","585",1,0
"87625","585",0,1
"87626","585",1,0
"87627","585",1,0
"87628","585",1,0
"87629","585",1,0
"87630","585",0,0
"87631","585",1,0
"87632","585",0,0
"87633","585",0,1
"87634","585",0,1
"87635","585",0,0
"87636","585",1,0
"87637","585",0,0
"87638","585",1,0
"87639","585",1,0
"87640","585",1,0
"87641","585",1,0
"87642","585",0,1
"87643","585",0,0
"87644","585",1,0
"87645","585",0,0
"87646","585",1,0
"87647","585",0,0
"87648","585",0,0
"87649","585",1,0
"87650","585",0,0
"87651","585",0,1
"87652","585",0,0
"87653","585",0,0
"87654","585",0,0
"87655","585",0,0
"87656","585",0,1
"87657","585",0,0
"87658","585",0,0
"87659","585",0,0
"87660","585",0,1
"87661","585",0,0
"87662","585",0,0
"87663","585",0,0
"87664","585",0,1
"87665","585",0,0
"87666","585",0,0
"87667","585",0,0
"87668","585",0,0
"87669","585",0,0
"87670","585",0,0
"87671","585",0,0
"87672","585",0,0
"87673","585",0,0
"87674","585",0,0
"87675","585",0,0
"87676","585",0,0
"87677","585",0,0
"87678","585",0,0
"87679","585",0,0
"87680","585",0,0
"87681","585",0,0
"87682","585",0,0
"87683","585",0,0
"87684","585",0,0
"87685","585",0,0
"87686","585",0,1
"87687","585",0,0
"87688","585",0,0
"87689","585",0,0
"87690","585",0,0
"87691","585",0,1
"87692","585",0,0
"87693","585",0,0
"87694","585",0,0
"87695","585",0,1
"87696","585",0,0
"87697","585",0,0
"87698","585",0,0
"87699","585",1,1
"87700","585",1,0
"87701","585",1,0
"87702","585",1,0
"87703","585",1,0
"87704","585",1,1
"87705","585",1,0
"87706","585",1,0
"87707","585",1,0
"87708","585",1,1
"87709","585",1,0
"87710","585",1,0
"87711","585",1,0
"87712","585",1,1
"87713","585",1,0
"87714","585",1,0
"87715","585",1,0
"87716","585",1,0
"87717","585",1,0
"87718","585",1,0
"87719","585",1,0
"87720","585",1,0
"87721","585",1,0
"87722","585",1,0
"87723","585",1,0
"87724","585",1,0
"87725","585",1,0
"87726","585",1,0
"87727","585",1,0
"87728","585",1,0
"87729","585",1,0
"87730","585",1,0
"87731","585",1,0
"87732","585",1,0
"87733","585",1,0
"87734","585",1,1
"87735","585",1,0
"87736","585",1,0
"87737","585",1,0
"87738","585",1,0
"87739","585",1,1
"87740","585",1,0
"87741","585",1,0
"87742","585",1,0
"87743","585",1,1
"87744","585",1,0
"87745","585",1,0
"87746","585",1,0
"87747","585",1,0
"87748","585",1,0
"87749","585",1,0
"87750","585",1,1
"87751","586",0,0
"87752","586",1,0
"87753","586",0,0
"87754","586",0,1
"87755","586",0,0
"87756","586",1,0
"87757","586",1,0
"87758","586",1,0
"87759","586",0,1
"87760","586",0,0
"87761","586",0,1
"87762","586",1,1
"87763","586",0,0
"87764","586",1,0
"87765","586",1,0
"87766","586",0,1
"87767","586",1,0
"87768","586",1,0
"87769","586",1,0
"87770","586",1,0
"87771","586",1,0
"87772","586",0,0
"87773","586",0,0
"87774","586",1,0
"87775","586",0,1
"87776","586",1,0
"87777","586",1,0
"87778","586",1,0
"87779","586",1,0
"87780","586",0,0
"87781","586",1,0
"87782","586",0,0
"87783","586",0,1
"87784","586",0,1
"87785","586",0,0
"87786","586",1,0
"87787","586",0,0
"87788","586",1,0
"87789","586",1,0
"87790","586",1,0
"87791","586",1,0
"87792","586",0,1
"87793","586",0,0
"87794","586",1,0
"87795","586",0,0
"87796","586",1,0
"87797","586",0,0
"87798","586",0,0
"87799","586",1,0
"87800","586",0,0
"87801","586",0,0
"87802","586",0,0
"87803","586",0,0
"87804","586",0,0
"87805","586",0,0
"87806","586",0,0
"87807","586",0,0
"87808","586",0,0
"87809","586",0,0
"87810","586",0,1
"87811","586",0,0
"87812","586",0,0
"87813","586",0,0
"87814","586",0,0
"87815","586",0,0
"87816","586",0,0
"87817","586",0,0
"87818","586",0,0
"87819","586",0,1
"87820","586",0,0
"87821","586",0,0
"87822","586",0,0
"87823","586",0,0
"87824","586",0,1
"87825","586",0,0
"87826","586",0,1
"87827","586",0,1
"87828","586",0,0
"87829","586",0,0
"87830","586",0,0
"87831","586",0,0
"87832","586",0,0
"87833","586",0,0
"87834","586",0,0
"87835","586",0,0
"87836","586",0,1
"87837","586",0,1
"87838","586",0,0
"87839","586",0,0
"87840","586",0,0
"87841","586",0,0
"87842","586",0,0
"87843","586",0,1
"87844","586",0,0
"87845","586",0,0
"87846","586",0,0
"87847","586",0,0
"87848","586",0,0
"87849","586",0,0
"87850","586",0,0
"87851","586",0,0
"87852","586",0,0
"87853","586",0,1
"87854","586",1,0
"87855","586",1,0
"87856","586",1,0
"87857","586",1,0
"87858","586",1,0
"87859","586",1,0
"87860","586",1,0
"87861","586",1,0
"87862","586",1,0
"87863","586",1,1
"87864","586",1,0
"87865","586",1,0
"87866","586",1,0
"87867","586",1,0
"87868","586",1,0
"87869","586",1,0
"87870","586",1,0
"87871","586",1,0
"87872","586",1,1
"87873","586",1,0
"87874","586",1,0
"87875","586",1,0
"87876","586",1,0
"87877","586",1,1
"87878","586",1,0
"87879","586",1,1
"87880","586",1,1
"87881","586",1,0
"87882","586",1,0
"87883","586",1,0
"87884","586",1,0
"87885","586",1,0
"87886","586",1,0
"87887","586",1,0
"87888","586",1,0
"87889","586",1,1
"87890","586",1,1
"87891","586",1,0
"87892","586",1,0
"87893","586",1,0
"87894","586",1,0
"87895","586",1,0
"87896","586",1,1
"87897","586",1,0
"87898","586",1,0
"87899","586",1,0
"87900","586",1,0
"87901","587",0,0
"87902","587",1,0
"87903","587",0,0
"87904","587",0,1
"87905","587",0,0
"87906","587",1,0
"87907","587",1,0
"87908","587",1,0
"87909","587",0,1
"87910","587",0,0
"87911","587",0,1
"87912","587",1,1
"87913","587",0,0
"87914","587",1,0
"87915","587",1,0
"87916","587",0,1
"87917","587",1,0
"87918","587",1,0
"87919","587",1,0
"87920","587",1,0
"87921","587",1,0
"87922","587",0,0
"87923","587",0,0
"87924","587",1,0
"87925","587",0,1
"87926","587",1,0
"87927","587",1,0
"87928","587",1,0
"87929","587",1,0
"87930","587",0,0
"87931","587",1,0
"87932","587",0,0
"87933","587",0,1
"87934","587",0,1
"87935","587",0,0
"87936","587",1,0
"87937","587",0,0
"87938","587",1,0
"87939","587",1,0
"87940","587",1,0
"87941","587",1,0
"87942","587",0,1
"87943","587",0,0
"87944","587",1,0
"87945","587",0,0
"87946","587",1,0
"87947","587",0,0
"87948","587",0,0
"87949","587",1,0
"87950","587",0,0
"87951","587",0,1
"87952","587",0,1
"87953","587",0,1
"87954","587",0,1
"87955","587",0,0
"87956","587",0,0
"87957","587",0,1
"87958","587",0,0
"87959","587",0,0
"87960","587",0,1
"87961","587",0,0
"87962","587",0,0
"87963","587",0,0
"87964","587",0,0
"87965","587",0,0
"87966","587",0,1
"87967","587",0,0
"87968","587",0,0
"87969","587",0,0
"87970","587",0,0
"87971","587",0,0
"87972","587",0,0
"87973","587",0,0
"87974","587",0,1
"87975","587",0,0
"87976","587",0,0
"87977","587",0,1
"87978","587",0,1
"87979","587",0,0
"87980","587",0,1
"87981","587",0,0
"87982","587",0,1
"87983","587",0,0
"87984","587",0,0
"87985","587",0,0
"87986","587",0,1
"87987","587",0,0
"87988","587",0,0
"87989","587",0,0
"87990","587",0,0
"87991","587",0,0
"87992","587",0,0
"87993","587",0,0
"87994","587",0,0
"87995","587",0,0
"87996","587",0,0
"87997","587",0,0
"87998","587",0,0
"87999","587",0,1
"88000","587",0,0
"88001","587",0,1
"88002","587",0,0
"88003","587",0,0
"88004","587",1,1
"88005","587",1,1
"88006","587",1,1
"88007","587",1,1
"88008","587",1,0
"88009","587",1,0
"88010","587",1,1
"88011","587",1,0
"88012","587",1,0
"88013","587",1,1
"88014","587",1,0
"88015","587",1,0
"88016","587",1,0
"88017","587",1,0
"88018","587",1,0
"88019","587",1,1
"88020","587",1,0
"88021","587",1,0
"88022","587",1,0
"88023","587",1,0
"88024","587",1,0
"88025","587",1,0
"88026","587",1,0
"88027","587",1,1
"88028","587",1,0
"88029","587",1,0
"88030","587",1,1
"88031","587",1,1
"88032","587",1,0
"88033","587",1,1
"88034","587",1,0
"88035","587",1,1
"88036","587",1,0
"88037","587",1,0
"88038","587",1,0
"88039","587",1,1
"88040","587",1,0
"88041","587",1,0
"88042","587",1,0
"88043","587",1,0
"88044","587",1,0
"88045","587",1,0
"88046","587",1,0
"88047","587",1,0
"88048","587",1,0
"88049","587",1,0
"88050","587",1,0
"88051","588",0,0
"88052","588",1,0
"88053","588",0,0
"88054","588",0,1
"88055","588",0,0
"88056","588",1,0
"88057","588",1,0
"88058","588",1,0
"88059","588",0,1
"88060","588",0,0
"88061","588",0,1
"88062","588",1,1
"88063","588",0,0
"88064","588",1,0
"88065","588",1,0
"88066","588",0,1
"88067","588",1,0
"88068","588",1,0
"88069","588",1,0
"88070","588",1,0
"88071","588",1,0
"88072","588",0,0
"88073","588",0,0
"88074","588",1,0
"88075","588",0,1
"88076","588",1,0
"88077","588",1,0
"88078","588",1,0
"88079","588",1,0
"88080","588",0,0
"88081","588",1,0
"88082","588",0,0
"88083","588",0,1
"88084","588",0,1
"88085","588",0,0
"88086","588",1,0
"88087","588",0,0
"88088","588",1,0
"88089","588",1,0
"88090","588",1,0
"88091","588",1,0
"88092","588",0,1
"88093","588",0,0
"88094","588",1,0
"88095","588",0,0
"88096","588",1,0
"88097","588",0,0
"88098","588",0,0
"88099","588",1,0
"88100","588",0,0
"88101","588",0,0
"88102","588",0,0
"88103","588",0,0
"88104","588",0,0
"88105","588",0,0
"88106","588",0,1
"88107","588",0,0
"88108","588",0,0
"88109","588",0,0
"88110","588",0,1
"88111","588",0,0
"88112","588",0,0
"88113","588",0,0
"88114","588",0,1
"88115","588",0,1
"88116","588",0,0
"88117","588",0,1
"88118","588",0,0
"88119","588",0,0
"88120","588",0,0
"88121","588",0,0
"88122","588",0,0
"88123","588",0,0
"88124","588",0,0
"88125","588",0,0
"88126","588",0,0
"88127","588",0,0
"88128","588",0,0
"88129","588",0,1
"88130","588",0,0
"88131","588",0,0
"88132","588",0,0
"88133","588",0,0
"88134","588",0,0
"88135","588",0,0
"88136","588",0,0
"88137","588",0,0
"88138","588",0,1
"88139","588",0,0
"88140","588",0,0
"88141","588",0,0
"88142","588",0,0
"88143","588",0,0
"88144","588",0,0
"88145","588",0,1
"88146","588",0,0
"88147","588",0,1
"88148","588",0,1
"88149","588",1,0
"88150","588",1,0
"88151","588",1,0
"88152","588",1,0
"88153","588",1,0
"88154","588",1,1
"88155","588",1,0
"88156","588",1,0
"88157","588",1,0
"88158","588",1,1
"88159","588",1,0
"88160","588",1,0
"88161","588",1,0
"88162","588",1,1
"88163","588",1,1
"88164","588",1,0
"88165","588",1,1
"88166","588",1,0
"88167","588",1,0
"88168","588",1,0
"88169","588",1,0
"88170","588",1,0
"88171","588",1,0
"88172","588",1,0
"88173","588",1,0
"88174","588",1,0
"88175","588",1,0
"88176","588",1,0
"88177","588",1,1
"88178","588",1,0
"88179","588",1,0
"88180","588",1,0
"88181","588",1,0
"88182","588",1,0
"88183","588",1,0
"88184","588",1,0
"88185","588",1,0
"88186","588",1,1
"88187","588",1,0
"88188","588",1,0
"88189","588",1,0
"88190","588",1,0
"88191","588",1,0
"88192","588",1,0
"88193","588",1,1
"88194","588",1,0
"88195","588",1,1
"88196","588",1,1
"88197","588",1,1
"88198","588",1,0
"88199","588",1,0
"88200","588",1,0
"88201","589",0,0
"88202","589",1,0
"88203","589",0,0
"88204","589",0,1
"88205","589",0,0
"88206","589",1,0
"88207","589",1,0
"88208","589",1,0
"88209","589",0,1
"88210","589",0,0
"88211","589",0,1
"88212","589",1,1
"88213","589",0,0
"88214","589",1,0
"88215","589",1,0
"88216","589",0,1
"88217","589",1,0
"88218","589",1,0
"88219","589",1,0
"88220","589",1,0
"88221","589",1,0
"88222","589",0,0
"88223","589",0,0
"88224","589",1,0
"88225","589",0,1
"88226","589",1,0
"88227","589",1,0
"88228","589",1,0
"88229","589",1,0
"88230","589",0,0
"88231","589",1,0
"88232","589",0,0
"88233","589",0,1
"88234","589",0,1
"88235","589",0,0
"88236","589",1,0
"88237","589",0,0
"88238","589",1,0
"88239","589",1,0
"88240","589",1,0
"88241","589",1,0
"88242","589",0,1
"88243","589",0,0
"88244","589",1,0
"88245","589",0,0
"88246","589",1,0
"88247","589",0,0
"88248","589",0,0
"88249","589",1,0
"88250","589",0,0
"88251","589",0,0
"88252","589",0,1
"88253","589",0,0
"88254","589",0,0
"88255","589",0,0
"88256","589",0,0
"88257","589",0,0
"88258","589",0,0
"88259","589",0,1
"88260","589",0,0
"88261","589",0,1
"88262","589",0,1
"88263","589",0,0
"88264","589",0,1
"88265","589",0,0
"88266","589",0,0
"88267","589",0,0
"88268","589",0,1
"88269","589",0,1
"88270","589",0,0
"88271","589",0,0
"88272","589",0,0
"88273","589",0,1
"88274","589",0,0
"88275","589",0,0
"88276","589",0,0
"88277","589",0,0
"88278","589",0,0
"88279","589",0,1
"88280","589",0,0
"88281","589",0,0
"88282","589",0,0
"88283","589",0,1
"88284","589",0,0
"88285","589",0,0
"88286","589",0,0
"88287","589",0,0
"88288","589",0,1
"88289","589",0,0
"88290","589",0,0
"88291","589",0,1
"88292","589",0,0
"88293","589",0,0
"88294","589",0,0
"88295","589",0,0
"88296","589",0,0
"88297","589",0,0
"88298","589",1,0
"88299","589",1,1
"88300","589",1,0
"88301","589",1,0
"88302","589",1,0
"88303","589",1,0
"88304","589",1,0
"88305","589",1,0
"88306","589",1,1
"88307","589",1,0
"88308","589",1,1
"88309","589",1,1
"88310","589",1,0
"88311","589",1,1
"88312","589",1,0
"88313","589",1,0
"88314","589",1,0
"88315","589",1,1
"88316","589",1,1
"88317","589",1,0
"88318","589",1,0
"88319","589",1,0
"88320","589",1,1
"88321","589",1,0
"88322","589",1,0
"88323","589",1,0
"88324","589",1,0
"88325","589",1,0
"88326","589",1,1
"88327","589",1,0
"88328","589",1,0
"88329","589",1,0
"88330","589",1,1
"88331","589",1,0
"88332","589",1,0
"88333","589",1,0
"88334","589",1,0
"88335","589",1,1
"88336","589",1,0
"88337","589",1,0
"88338","589",1,1
"88339","589",1,0
"88340","589",1,0
"88341","589",1,0
"88342","589",1,0
"88343","589",1,0
"88344","589",1,0
"88345","589",1,0
"88346","589",1,0
"88347","589",1,0
"88348","589",1,1
"88349","589",1,0
"88350","589",1,0
"88351","590",0,0
"88352","590",1,0
"88353","590",0,0
"88354","590",0,1
"88355","590",0,0
"88356","590",1,0
"88357","590",1,0
"88358","590",1,0
"88359","590",0,1
"88360","590",0,0
"88361","590",0,1
"88362","590",1,1
"88363","590",0,0
"88364","590",1,0
"88365","590",1,0
"88366","590",0,1
"88367","590",1,0
"88368","590",1,0
"88369","590",1,0
"88370","590",1,0
"88371","590",1,0
"88372","590",0,0
"88373","590",0,0
"88374","590",1,0
"88375","590",0,1
"88376","590",1,0
"88377","590",1,0
"88378","590",1,0
"88379","590",1,0
"88380","590",0,0
"88381","590",1,0
"88382","590",0,0
"88383","590",0,1
"88384","590",0,1
"88385","590",0,0
"88386","590",1,0
"88387","590",0,0
"88388","590",1,0
"88389","590",1,0
"88390","590",1,0
"88391","590",1,0
"88392","590",0,1
"88393","590",0,0
"88394","590",1,0
"88395","590",0,0
"88396","590",1,0
"88397","590",0,0
"88398","590",0,0
"88399","590",1,0
"88400","590",0,0
"88401","590",0,1
"88402","590",0,0
"88403","590",0,0
"88404","590",0,0
"88405","590",0,0
"88406","590",0,0
"88407","590",0,0
"88408","590",0,0
"88409","590",0,0
"88410","590",0,0
"88411","590",0,0
"88412","590",0,0
"88413","590",0,0
"88414","590",0,0
"88415","590",0,0
"88416","590",0,0
"88417","590",0,0
"88418","590",0,0
"88419","590",0,0
"88420","590",0,0
"88421","590",0,0
"88422","590",0,0
"88423","590",0,0
"88424","590",0,0
"88425","590",0,0
"88426","590",0,0
"88427","590",0,1
"88428","590",0,0
"88429","590",0,1
"88430","590",0,0
"88431","590",0,0
"88432","590",0,0
"88433","590",0,0
"88434","590",0,0
"88435","590",0,1
"88436","590",0,0
"88437","590",0,0
"88438","590",0,1
"88439","590",0,0
"88440","590",0,1
"88441","590",0,0
"88442","590",0,0
"88443","590",0,0
"88444","590",0,1
"88445","590",0,0
"88446","590",0,0
"88447","590",0,0
"88448","590",0,0
"88449","590",1,1
"88450","590",1,0
"88451","590",1,0
"88452","590",1,0
"88453","590",1,0
"88454","590",1,0
"88455","590",1,0
"88456","590",1,0
"88457","590",1,0
"88458","590",1,0
"88459","590",1,0
"88460","590",1,0
"88461","590",1,0
"88462","590",1,0
"88463","590",1,0
"88464","590",1,0
"88465","590",1,0
"88466","590",1,0
"88467","590",1,0
"88468","590",1,0
"88469","590",1,0
"88470","590",1,0
"88471","590",1,0
"88472","590",1,0
"88473","590",1,0
"88474","590",1,0
"88475","590",1,1
"88476","590",1,0
"88477","590",1,1
"88478","590",1,0
"88479","590",1,0
"88480","590",1,0
"88481","590",1,0
"88482","590",1,0
"88483","590",1,1
"88484","590",1,0
"88485","590",1,0
"88486","590",1,1
"88487","590",1,0
"88488","590",1,1
"88489","590",1,0
"88490","590",1,0
"88491","590",1,0
"88492","590",1,1
"88493","590",1,0
"88494","590",1,0
"88495","590",1,0
"88496","590",1,0
"88497","590",1,0
"88498","590",1,1
"88499","590",1,0
"88500","590",1,0
"88501","591",0,0
"88502","591",1,0
"88503","591",0,0
"88504","591",0,1
"88505","591",0,0
"88506","591",1,0
"88507","591",1,0
"88508","591",1,0
"88509","591",0,1
"88510","591",0,0
"88511","591",0,1
"88512","591",1,1
"88513","591",0,0
"88514","591",1,0
"88515","591",1,0
"88516","591",0,1
"88517","591",1,0
"88518","591",1,0
"88519","591",1,0
"88520","591",1,0
"88521","591",1,0
"88522","591",0,0
"88523","591",0,0
"88524","591",1,0
"88525","591",0,1
"88526","591",1,0
"88527","591",1,0
"88528","591",1,0
"88529","591",1,0
"88530","591",0,0
"88531","591",1,0
"88532","591",0,0
"88533","591",0,1
"88534","591",0,1
"88535","591",0,0
"88536","591",1,0
"88537","591",0,0
"88538","591",1,0
"88539","591",1,0
"88540","591",1,0
"88541","591",1,0
"88542","591",0,1
"88543","591",0,0
"88544","591",1,0
"88545","591",0,0
"88546","591",1,0
"88547","591",0,0
"88548","591",0,0
"88549","591",1,0
"88550","591",0,0
"88551","591",0,0
"88552","591",0,0
"88553","591",0,0
"88554","591",0,0
"88555","591",0,0
"88556","591",0,0
"88557","591",0,0
"88558","591",0,0
"88559","591",0,1
"88560","591",0,0
"88561","591",0,0
"88562","591",0,1
"88563","591",0,0
"88564","591",0,1
"88565","591",0,0
"88566","591",0,0
"88567","591",0,0
"88568","591",0,0
"88569","591",0,0
"88570","591",0,0
"88571","591",0,0
"88572","591",0,0
"88573","591",0,1
"88574","591",0,0
"88575","591",0,0
"88576","591",0,0
"88577","591",0,1
"88578","591",0,0
"88579","591",0,0
"88580","591",0,0
"88581","591",0,0
"88582","591",0,0
"88583","591",0,0
"88584","591",0,0
"88585","591",0,0
"88586","591",0,0
"88587","591",0,1
"88588","591",0,0
"88589","591",0,0
"88590","591",0,0
"88591","591",0,0
"88592","591",0,0
"88593","591",0,0
"88594","591",0,0
"88595","591",0,0
"88596","591",0,0
"88597","591",0,0
"88598","591",1,0
"88599","591",1,0
"88600","591",1,0
"88601","591",1,0
"88602","591",1,0
"88603","591",1,0
"88604","591",1,0
"88605","591",1,0
"88606","591",1,1
"88607","591",1,0
"88608","591",1,0
"88609","591",1,1
"88610","591",1,0
"88611","591",1,1
"88612","591",1,0
"88613","591",1,0
"88614","591",1,0
"88615","591",1,0
"88616","591",1,0
"88617","591",1,0
"88618","591",1,0
"88619","591",1,0
"88620","591",1,1
"88621","591",1,0
"88622","591",1,0
"88623","591",1,0
"88624","591",1,1
"88625","591",1,0
"88626","591",1,0
"88627","591",1,0
"88628","591",1,0
"88629","591",1,0
"88630","591",1,0
"88631","591",1,0
"88632","591",1,0
"88633","591",1,0
"88634","591",1,1
"88635","591",1,0
"88636","591",1,0
"88637","591",1,0
"88638","591",1,0
"88639","591",1,0
"88640","591",1,0
"88641","591",1,0
"88642","591",1,0
"88643","591",1,0
"88644","591",1,0
"88645","591",1,0
"88646","591",1,0
"88647","591",1,0
"88648","591",1,1
"88649","591",1,0
"88650","591",1,0
"88651","592",0,0
"88652","592",1,0
"88653","592",0,0
"88654","592",0,1
"88655","592",0,0
"88656","592",1,0
"88657","592",1,0
"88658","592",1,0
"88659","592",0,1
"88660","592",0,0
"88661","592",0,1
"88662","592",1,1
"88663","592",0,0
"88664","592",1,0
"88665","592",1,0
"88666","592",0,1
"88667","592",1,0
"88668","592",1,0
"88669","592",1,0
"88670","592",1,0
"88671","592",1,0
"88672","592",0,0
"88673","592",0,0
"88674","592",1,0
"88675","592",0,1
"88676","592",1,0
"88677","592",1,0
"88678","592",1,0
"88679","592",1,0
"88680","592",0,0
"88681","592",1,0
"88682","592",0,0
"88683","592",0,1
"88684","592",0,1
"88685","592",0,0
"88686","592",1,0
"88687","592",0,0
"88688","592",1,0
"88689","592",1,0
"88690","592",1,0
"88691","592",1,0
"88692","592",0,1
"88693","592",0,0
"88694","592",1,0
"88695","592",0,0
"88696","592",1,0
"88697","592",0,0
"88698","592",0,0
"88699","592",1,0
"88700","592",0,0
"88701","592",0,0
"88702","592",0,0
"88703","592",0,0
"88704","592",0,0
"88705","592",0,0
"88706","592",0,1
"88707","592",0,0
"88708","592",0,0
"88709","592",0,0
"88710","592",0,0
"88711","592",0,1
"88712","592",0,0
"88713","592",0,0
"88714","592",0,1
"88715","592",0,1
"88716","592",0,0
"88717","592",0,0
"88718","592",0,0
"88719","592",0,1
"88720","592",0,0
"88721","592",0,0
"88722","592",0,0
"88723","592",0,0
"88724","592",0,0
"88725","592",0,0
"88726","592",0,1
"88727","592",0,0
"88728","592",0,0
"88729","592",0,0
"88730","592",0,0
"88731","592",0,0
"88732","592",0,0
"88733","592",0,0
"88734","592",0,0
"88735","592",0,0
"88736","592",0,0
"88737","592",0,0
"88738","592",0,0
"88739","592",0,0
"88740","592",0,0
"88741","592",0,0
"88742","592",0,0
"88743","592",0,0
"88744","592",0,0
"88745","592",0,0
"88746","592",0,1
"88747","592",0,0
"88748","592",0,0
"88749","592",0,0
"88750","592",0,0
"88751","592",0,0
"88752","592",0,0
"88753","592",1,0
"88754","592",1,0
"88755","592",1,0
"88756","592",1,0
"88757","592",1,0
"88758","592",1,1
"88759","592",1,0
"88760","592",1,0
"88761","592",1,0
"88762","592",1,0
"88763","592",1,1
"88764","592",1,0
"88765","592",1,0
"88766","592",1,1
"88767","592",1,1
"88768","592",1,0
"88769","592",1,0
"88770","592",1,0
"88771","592",1,1
"88772","592",1,0
"88773","592",1,0
"88774","592",1,0
"88775","592",1,0
"88776","592",1,0
"88777","592",1,0
"88778","592",1,1
"88779","592",1,0
"88780","592",1,0
"88781","592",1,0
"88782","592",1,0
"88783","592",1,0
"88784","592",1,0
"88785","592",1,0
"88786","592",1,0
"88787","592",1,0
"88788","592",1,0
"88789","592",1,0
"88790","592",1,0
"88791","592",1,0
"88792","592",1,0
"88793","592",1,0
"88794","592",1,0
"88795","592",1,0
"88796","592",1,0
"88797","592",1,0
"88798","592",1,1
"88799","592",1,0
"88800","592",1,0
"88801","593",0,0
"88802","593",1,0
"88803","593",0,0
"88804","593",0,1
"88805","593",0,0
"88806","593",1,0
"88807","593",1,0
"88808","593",1,0
"88809","593",0,1
"88810","593",0,0
"88811","593",0,1
"88812","593",1,1
"88813","593",0,0
"88814","593",1,0
"88815","593",1,0
"88816","593",0,1
"88817","593",1,0
"88818","593",1,0
"88819","593",1,0
"88820","593",1,0
"88821","593",1,0
"88822","593",0,0
"88823","593",0,0
"88824","593",1,0
"88825","593",0,1
"88826","593",1,0
"88827","593",1,0
"88828","593",1,0
"88829","593",1,0
"88830","593",0,0
"88831","593",1,0
"88832","593",0,0
"88833","593",0,1
"88834","593",0,1
"88835","593",0,0
"88836","593",1,0
"88837","593",0,0
"88838","593",1,0
"88839","593",1,0
"88840","593",1,0
"88841","593",1,0
"88842","593",0,1
"88843","593",0,0
"88844","593",1,0
"88845","593",0,0
"88846","593",1,0
"88847","593",0,0
"88848","593",0,0
"88849","593",1,0
"88850","593",0,0
"88851","593",0,0
"88852","593",0,1
"88853","593",0,0
"88854","593",0,0
"88855","593",0,0
"88856","593",0,0
"88857","593",0,0
"88858","593",0,0
"88859","593",0,0
"88860","593",0,0
"88861","593",0,1
"88862","593",0,0
"88863","593",0,0
"88864","593",0,0
"88865","593",0,1
"88866","593",0,0
"88867","593",0,0
"88868","593",0,1
"88869","593",0,1
"88870","593",0,1
"88871","593",0,0
"88872","593",0,0
"88873","593",0,0
"88874","593",0,1
"88875","593",0,0
"88876","593",0,0
"88877","593",0,0
"88878","593",0,0
"88879","593",0,0
"88880","593",0,0
"88881","593",0,0
"88882","593",0,0
"88883","593",0,0
"88884","593",0,0
"88885","593",0,0
"88886","593",0,0
"88887","593",0,0
"88888","593",0,0
"88889","593",0,0
"88890","593",0,0
"88891","593",0,0
"88892","593",0,0
"88893","593",0,0
"88894","593",0,0
"88895","593",0,0
"88896","593",0,0
"88897","593",0,0
"88898","593",0,0
"88899","593",1,0
"88900","593",1,1
"88901","593",1,0
"88902","593",1,0
"88903","593",1,0
"88904","593",1,0
"88905","593",1,0
"88906","593",1,0
"88907","593",1,0
"88908","593",1,0
"88909","593",1,1
"88910","593",1,0
"88911","593",1,0
"88912","593",1,0
"88913","593",1,1
"88914","593",1,0
"88915","593",1,0
"88916","593",1,1
"88917","593",1,1
"88918","593",1,1
"88919","593",1,0
"88920","593",1,0
"88921","593",1,0
"88922","593",1,1
"88923","593",1,0
"88924","593",1,0
"88925","593",1,0
"88926","593",1,0
"88927","593",1,0
"88928","593",1,0
"88929","593",1,0
"88930","593",1,0
"88931","593",1,0
"88932","593",1,0
"88933","593",1,0
"88934","593",1,0
"88935","593",1,0
"88936","593",1,0
"88937","593",1,0
